,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_mexican_restaurant,full_address,geocoded
99621,zSicVxnJHV8indit0oFuNw,"""South Mountain Cafe""","""5630 S Central Ave""",Phoenix,AZ,85040,33.3946502,-112.0738588,4.5,72,1,"5630 S Central Ave, Phoenix, AZ, 85040","(33.3946502, -112.0738588)"
99634,9Jc3W0aR9Xf2gcHI0rEXsw,"""The Garden Grill""","""Circus Circus Las Vegas, 2800 Las Vegas Blvd S""",Las Vegas,NV,89109,36.128561,-115.1711298,3.0,57,1,"Circus Circus Las Vegas, 2800 Las Vegas Blvd S, Las Vegas, NV, 89109","(36.128561, -115.1711298)"
99736,a5IOLO2APwxDAyNepO-WWQ,"""Roberto's Taco Shop""","""8880 S Maryland Pkwy, Ste 130""",Las Vegas,NV,89123,36.0285607,-115.1354155,2.5,3,1,"8880 S Maryland Pkwy, Ste 130, Las Vegas, NV, 89123","(36.0285607, -115.1354155)"
99929,EH-WY1bmJz2yDZROQbNsxA,"""Roberto's Taco Shop""","""7080 S Jones Blvd, Ste 102""",Las Vegas,NV,89118,36.0604378,-115.2244391,3.5,18,1,"7080 S Jones Blvd, Ste 102, Las Vegas, NV, 89118","(36.0604378, -115.2244391)"
100139,t11XP4951u7XmfayZYb5rQ,"""Epollito Mexican Grill""","""1002 N Rancho Dr""",Las Vegas,NV,89106,36.1825969,-115.1793412,4.0,5,1,"1002 N Rancho Dr, Las Vegas, NV, 89106","(36.1825969, -115.1793412)"
100268,g4JlY5lfQVB4UxApwyYm4w,"""Cabo Mexican Restaurant""","""Aliante Hotel and Casino, 7300 Aliante Parkway""",North Las Vegas,NV,89084,36.2919766,-115.1805099,2.0,7,1,"Aliante Hotel and Casino, 7300 Aliante Parkway, North Las Vegas, NV, 89084","(36.2919766, -115.1805099)"
100580,uw-4od3ibuYgNeBwooyhtw,"""Pancheros Mexican Grill""","""2051 W Chandler Blvd""",Chandler,AZ,85224,33.3055257,-111.8779516,3.5,40,1,"2051 W Chandler Blvd, Chandler, AZ, 85224","(33.3055257, -111.8779516)"
100766,PSxi7pis1yJpFfM-grdNXA,"""Sol Azteca""","""405 S Century Blvd""",Rantoul,IL,61866,40.3061966,-88.1554597,3.5,14,1,"405 S Century Blvd, Rantoul, IL, 61866","(40.3061966, -88.1554597)"
100839,T3ZpXgSw7eo4cxl7Op7G7w,"""El Patio Mexico""","""4550 S Maryland Pkwy, Ste D""",Las Vegas,NV,89119,36.106605,-115.1364041,3.0,36,1,"4550 S Maryland Pkwy, Ste D, Las Vegas, NV, 89119","(36.106605, -115.1364041)"
100929,oe8RIRre8_LznVUFnMGYRg,"""Burrito Revolucion""","""3532 Notre Dame O""",Montreal,QC,H4C 1P4,45.4800226,-73.5797729,3.0,9,1,"3532 Notre Dame O, Montreal, QC, H4C 1P4","(45.4800226, -73.5797729)"
100986,NlO-h5Dz1P9A8v1bxorbjw,"""Jalisience Mexican Food""","""1948 W Broadway Rd""",Mesa,AZ,85202,33.4080849,-111.8735334,3.5,12,1,"1948 W Broadway Rd, Mesa, AZ, 85202","(33.4080849, -111.8735334)"
101010,a4l5DquJhAPeEH0vpWoBWQ,"""Monterrey""","""8301 Magnolia Estates Dr""",Cornelius,NC,28031,35.4761288,-80.8899692,3.0,13,1,"8301 Magnolia Estates Dr, Cornelius, NC, 28031","(35.4761288, -80.8899692)"
101124,IcSr0gUNSgVvjsgqSEKnbw,"""ALMA""","""8989 N Scottsdale Rd, Ste 608""",Scottsdale,AZ,85253,33.5670928,-111.9242812,4.0,158,1,"8989 N Scottsdale Rd, Ste 608, Scottsdale, AZ, 85253","(33.5670928, -111.9242812)"
101149,I4ADugPUJJQJElQekgnY0Q,"""Restaurant le Cactus""","""4461 Rue Saint -Denis""",Montréal,QC,H2J 2L2,45.5238682,-73.5822373,3.5,15,1,"4461 Rue Saint -Denis, Montréal, QC, H2J 2L2","(45.5238682, -73.5822373)"
101379,ZB6Tvc8rhTbWvniKRpe9Fg,"""Macayo's Mexican Kitchen""","""1909 W Thunderbird Rd""",Phoenix,AZ,85023,33.6107317,-112.1006143,3.5,46,1,"1909 W Thunderbird Rd, Phoenix, AZ, 85023","(33.6107317, -112.1006143)"
101757,Ga2Bt7xfqoggTypWD5VpoQ,"""Amando's Bros""","""2602 W Southern Ave""",Tempe,AZ,85282,33.39315560000001,-111.9762128,4.0,9,1,"2602 W Southern Ave, Tempe, AZ, 85282","(33.39315560000001, -111.9762128)"
101932,o_uE7kjmI2K7dnKZkQoHTQ,"""Los Burritos""","""3015 E Thomas Rd, Ste 4""",Phoenix,AZ,85016,33.4801262,-112.0166496,4.0,44,1,"3015 E Thomas Rd, Ste 4, Phoenix, AZ, 85016","(33.4801262, -112.0166496)"
102541,k1gDqlaVXilVRE2MxFR3HA,"""100% Natural Mexican Grill""","""7455 Eastern Ave""",Las Vegas,NV,89123,36.0545047,-115.1187382,3.5,10,1,"7455 Eastern Ave, Las Vegas, NV, 89123","(36.0545047, -115.1187382)"
102749,wdwODzBChLIh_u8V8CPpyA,"""Casa Rasta""","""2056 Broadway Ave""",Pittsburgh,PA,15216,40.4052429,-80.0302055,3.5,108,1,"2056 Broadway Ave, Pittsburgh, PA, 15216","(40.4052429, -80.0302055)"
102861,Ums3gaP2qM3W1XcA5r6SsQ,"""Braddah's Island Style""","""6410 N Durango Dr""",Las Vegas,NV,89149,36.2776503,-115.2871386,4.0,240,1,"6410 N Durango Dr, Las Vegas, NV, 89149","(36.2776503, -115.2871386)"
103013,dT2zkQTpGJU1RP_eH4mKfA,"""El Viejo Taquito""","""757 East Chandler Boulevard""",Chandler,AZ,85225,33.3058201,-111.828772,4.5,3,1,"757 East Chandler Boulevard, Chandler, AZ, 85225","(33.3058201, -111.828772)"
103022,8MNwX2vLAPffpVAFxLLN_A,"""Baja Beach Bar""","""10500 N Scottsdale Rd""",Scottsdale,AZ,85254,33.5818294,-111.9260922,4.0,4,1,"10500 N Scottsdale Rd, Scottsdale, AZ, 85254","(33.5818294, -111.9260922)"
103201,FJB280slE6ZDFbPl3sowFA,"""Mad Tex Burgers N' Mex""","""19310 Detroit Rd""",Rocky River,OH,44116,41.482127,-81.8363311,2.5,14,1,"19310 Detroit Rd, Rocky River, OH, 44116","(41.482127, -81.8363311)"
103261,HRAJCzcUUE3k_7lwKcyiGA,"""Vitamin T""","""1 E Washington St, Ste 175""",Phoenix,AZ,85004,33.4478918,-112.0727643,3.0,59,1,"1 E Washington St, Ste 175, Phoenix, AZ, 85004","(33.4478918, -112.0727643)"
103274,B1xcP1i6-sZR48zjgpwyfg,"""Tiki Shack""","""122 State St""",Madison,WI,53703,43.0749535,-89.3871995,3.0,29,1,"122 State St, Madison, WI, 53703","(43.0749535, -89.3871995)"
104003,Quh8Fjutyw15B6ZGZEf2gA,"""Mexico City""","""409 Wood St""",Pittsburgh,PA,15222,40.43973310000001,-80.0013159,3.0,22,1,"409 Wood St, Pittsburgh, PA, 15222","(40.43973310000001, -80.0013159)"
104029,z58nyUVyDV-vC7nXFfvR5g,"""El Rodeo""","""30610 Detroit Rd""",Westlake,OH,44145,41.4623291,-81.958792,3.5,9,1,"30610 Detroit Rd, Westlake, OH, 44145","(41.4623291, -81.958792)"
104052,JJhnw7WJDuMHtK5i30EpGQ,"""Revo Burrito""","""3154 E Camelback Rd""",Phoenix,AZ,85016,33.5101429,-112.0137461,3.5,136,1,"3154 E Camelback Rd, Phoenix, AZ, 85016","(33.5101429, -112.0137461)"
104085,01JF2gJiPKa9MazZUiNtlQ,"""Restaurant Little Mexico""","""24 Woodstream Blvd""",Woodbridge,ON,L4L 8C4,43.7757993,-79.6059678,4.0,3,1,"24 Woodstream Blvd, Woodbridge, ON, L4L 8C4","(43.7757993, -79.6059678)"
104262,atFz8sqG_9ZxRa475tYhIA,"""Del Taco""","""7930 W Bell Rd""",Glendale,AZ,85308,33.6389886,-112.2298093,1.5,3,1,"7930 W Bell Rd, Glendale, AZ, 85308","(33.6389886, -112.2298093)"
104367,qxjKPzTFqhCLieWcdDbKGw,"""Tortas El Rey""","""2300 E Lake Mead Blvd""",North Las Vegas,NV,89030,36.1961235,-115.1180202,3.5,10,1,"2300 E Lake Mead Blvd, North Las Vegas, NV, 89030","(36.1961235, -115.1180202)"
104409,HnQVDNGFWOS5zle0dhpOkw,"""Baja Taco""","""4225 S Fort Apache Rd""",Las Vegas,NV,89147,36.1129001,-115.2975431,3.5,86,1,"4225 S Fort Apache Rd, Las Vegas, NV, 89147","(36.1129001, -115.2975431)"
104518,ZBFfY_WLbp19sADTZ_LRMg,"""Mad Mexican""","""383 Jane Street""",Toronto,ON,M6S 3Z3,43.657833,-79.4876732,4.0,30,1,"383 Jane Street, Toronto, ON, M6S 3Z3","(43.657833, -79.4876732)"
104528,SvrxuO2ihYbOW092eQ-dqA,"""Costa Del Sol At Sunset Station""","""1301 W Sunset Road""",Henderson,NV,89014,36.0612593,-115.0402972,5.0,8,1,"1301 W Sunset Road, Henderson, NV, 89014","(36.0612593, -115.0402972)"
104572,WZm1q4sr__ZFkynx5KLVEA,"""Betito's Mexican Food""","""6165 W Chandler Blvd""",Chandler,AZ,85226,33.3043831,-111.9479925,4.5,3,1,"6165 W Chandler Blvd, Chandler, AZ, 85226","(33.3043831, -111.9479925)"
104780,jxc3XS6v7J-_WHgYuaJ_cA,"""Milagro""","""3187 Yonge Street""",Toronto,ON,M4N 2K9,43.72755069999999,-79.4025288,3.0,51,1,"3187 Yonge Street, Toronto, ON, M4N 2K9","(43.72755069999999, -79.4025288)"
104781,lyTIuSgPdyRMx3l7xPzl3A,"""El Entronke Mexican Food""","""6607 S Central Ave""",Phoenix,AZ,85042,33.3864163,-112.0729972,4.0,14,1,"6607 S Central Ave, Phoenix, AZ, 85042","(33.3864163, -112.0729972)"
104871,vY8-P5aeFO4xRoH_mUfQ9A,"""Barrio Cantina & Grill""","""4731 E Cactus Rd""",Phoenix,AZ,85032,33.5976219,-111.9785649,3.0,57,1,"4731 E Cactus Rd, Phoenix, AZ, 85032","(33.5976219, -111.9785649)"
104905,mKRKhFuJX4nhJykUvZO8hQ,"""La Fonda Mexican Foods""","""1126 N Scottsdale Rd""",Tempe,AZ,85281,33.4410325,-111.9265941,3.5,30,1,"1126 N Scottsdale Rd, Tempe, AZ, 85281","(33.4410325, -111.9265941)"
104956,e3NQwh7s5IAFMefnjfV8nA,"""Taco Frontera""","""7704 Sossamon Ln NW""",Concord,NC,28027,35.3645509,-80.7082956,4.0,18,1,"7704 Sossamon Ln NW, Concord, NC, 28027","(35.3645509, -80.7082956)"
104967,fwNr_6LawnOGByoh97t2qg,"""Taqueria Castillo""","""4217 W Camelback Rd""",Phoenix,AZ,85019,33.5089164,-112.1497048,5.0,5,1,"4217 W Camelback Rd, Phoenix, AZ, 85019","(33.5089164, -112.1497048)"
105012,pgSnP1h1Hg7O4nEGfxVHZw,"""Mi Tierra Mexican Restaurant""","""1780 N Buffalo Dr, Ste 101""",Las Vegas,NV,89128,36.191515,-115.2594023,4.0,30,1,"1780 N Buffalo Dr, Ste 101, Las Vegas, NV, 89128","(36.191515, -115.2594023)"
105016,VvYRWkQ7u1vVHJYjLhkRlQ,"""Taco Bell""","""2435 E Bell Rd""",Phoenix,AZ,85032,33.6401589,-112.0293096,2.0,3,1,"2435 E Bell Rd, Phoenix, AZ, 85032","(33.6401589, -112.0293096)"
105620,oVdcOfPFUHae6vRnAEzFFg,"""Humberto's Mexican Food""","""3550 W Cactus Rd""",Phoenix,AZ,85029,33.5968126,-112.1356163,4.0,12,1,"3550 W Cactus Rd, Phoenix, AZ, 85029","(33.5968126, -112.1356163)"
105625,qIomOSnR0zaU7kv6K-0mcA,"""Tortica's Grill""","""408 E Green St""",Champaign,IL,61820,40.1104308,-88.2326799,3.0,11,1,"408 E Green St, Champaign, IL, 61820","(40.1104308, -88.2326799)"
105674,DmAKN7KxGLFXGqAk23EDHg,"""Pacifica Ceviche""","""6544 W Thomas Rd""",Phoenix,AZ,85033,33.4815091,-112.2012375,5.0,10,1,"6544 W Thomas Rd, Phoenix, AZ, 85033","(33.4815091, -112.2012375)"
105937,xcNmy_dVBlDCB-pHTPl_xA,"""Earl's Mexican-American Food""","""9440 W Peoria Ave""",Peoria,AZ,85345,33.5809276,-112.2629446,2.0,3,1,"9440 W Peoria Ave, Peoria, AZ, 85345","(33.5809276, -112.2629446)"
106288,CIxdc0XIFOf2NyuZga8x1Q,"""Clarendon Kitchen + Bar C4""","""401 W Clarendon Ave""",Phoenix,AZ,85013,33.491105,-112.0795409,3.0,28,1,"401 W Clarendon Ave, Phoenix, AZ, 85013","(33.491105, -112.0795409)"
106313,q8uVDQVlN1xoHJhrJ_ms5g,"""Taqueria el Palenque""","""2722 E Lake Mead Blvd""",North Las Vegas,NV,89030,36.196167,-115.1108857,3.5,6,1,"2722 E Lake Mead Blvd, North Las Vegas, NV, 89030","(36.196167, -115.1108857)"
106416,rUfZp5C_j7NxQZxrjyMrvQ,"""Filiberto's Mexican Food""","""1832 W Thunderbird Rd""",Phoenix,AZ,85023,33.6114532,-112.0987297,3.5,10,1,"1832 W Thunderbird Rd, Phoenix, AZ, 85023","(33.6114532, -112.0987297)"
106641,-wcyWzSRk0KtYNzrMrLXHQ,"""Arizona Frybread""","""16816 N Cave Creek Rd""",Phoenix,AZ,85032,33.6390042,-112.0312657,3.5,27,1,"16816 N Cave Creek Rd, Phoenix, AZ, 85032","(33.6390042, -112.0312657)"
106716,Po0qaleJOSqZVsBsOzlDIQ,"""Lafonda Mexican Restaurant""","""3125 S Alma School Rd""",Chandler,AZ,85248,33.2612385,-111.8571517,3.0,11,1,"3125 S Alma School Rd, Chandler, AZ, 85248","(33.2612385, -111.8571517)"
106911,Y46qmlks-TjEtJDXnUMsxw,"""El Tolteca Mexican Grill""","""7106 Biddulph Rd""",Brooklyn,OH,44144,41.4310199,-81.734679,3.5,41,1,"7106 Biddulph Rd, Brooklyn, OH, 44144","(41.4310199, -81.734679)"
106937,y6Dih1p0JqNuyfw9dQJ8_g,"""El Alacran De Durango""","""3711 S Valley View Blvd""",Las Vegas,NV,89103,36.122364,-115.1908149,3.5,11,1,"3711 S Valley View Blvd, Las Vegas, NV, 89103","(36.122364, -115.1908149)"
107575,e1_gISPV4RpFRjdNHmuodg,"""Coconuts Beach Bar & Mexican Grill""","""6605 S Las Vegas Blvd, Ste 207""",Las Vegas,NV,89119,36.0677968,-115.1762255,2.5,104,1,"6605 S Las Vegas Blvd, Ste 207, Las Vegas, NV, 89119","(36.0677968, -115.1762255)"
107877,-HVFJ-fD12z1evEExDPZ_A,"""Mama Mia""","""816 Saint Clair Avenue W""",Toronto,ON,M6C 1B6,43.6808963,-79.43061209999999,4.0,8,1,"816 Saint Clair Avenue W, Toronto, ON, M6C 1B6","(43.6808963, -79.43061209999999)"
108174,qou7HXpSiGdNzSmxhf59XA,"""4B Cafe""","""787 N Main St, Ste 106""",Oregon,WI,53575,42.9383785,-89.3847511,4.0,6,1,"787 N Main St, Ste 106, Oregon, WI, 53575","(42.9383785, -89.3847511)"
108181,pOJMqoyWtOVxtjB_dakVzw,"""Kokopelli Mexican Grill""","""1949 E Camelback Rd, Ste 140""",Phoenix,AZ,85016,33.5074461,-112.0405537,3.5,5,1,"1949 E Camelback Rd, Ste 140, Phoenix, AZ, 85016","(33.5074461, -112.0405537)"
108280,Q5CFijcygcSLxALuRl4tyg,"""Sol Diablo Cantina""","""560 S College Ave""",Tempe,AZ,85281,33.424737,-111.9354474,3.5,34,1,"560 S College Ave, Tempe, AZ, 85281","(33.424737, -111.9354474)"
108532,qBa28rpBVdjD-qxNSzm-rQ,"""El Patron Matthews""","""15080 Idlewild Rd, Ste J""",Matthews,NC,28104,35.1220302,-80.6536745,3.0,20,1,"15080 Idlewild Rd, Ste J, Matthews, NC, 28104","(35.1220302, -80.6536745)"
108802,kWvBsbALiMDOghpoBh-tAQ,"""La Parrilla Suiza""","""13001 N Tatum Blvd""",Phoenix,AZ,85032,33.6050968,-111.9777356,3.5,58,1,"13001 N Tatum Blvd, Phoenix, AZ, 85032","(33.6050968, -111.9777356)"
108902,l1104J5-U2nGGcuiG5xadQ,"""Two Hippies Groovy Beach House""","""15044 N Cave Creek Rd, Ste 6""",Phoenix,AZ,85032,33.6239564,-112.0313822,3.0,3,1,"15044 N Cave Creek Rd, Ste 6, Phoenix, AZ, 85032","(33.6239564, -112.0313822)"
109188,v04EmZIqReWVD_Ri3rofUA,"""El Conquistador""","""13216 N 7th St""",Phoenix,AZ,85022,33.6060765,-112.0663602,3.5,56,1,"13216 N 7th St, Phoenix, AZ, 85022","(33.6060765, -112.0663602)"
109277,WksJ0azJ63ijYh0p2HFZHA,"""Casa Grande Restaurant""","""3609 South Blvd""",Charlotte,NC,28209,35.1922563,-80.8733216,4.0,12,1,"3609 South Blvd, Charlotte, NC, 28209","(35.1922563, -80.8733216)"
109531,q9GRVuEPoFhvA3NoscW0ow,"""Corona Urban Cantina""","""3647 E Indian School Rd""",Phoenix,AZ,85018,33.4945591,-112.0024748,3.0,9,1,"3647 E Indian School Rd, Phoenix, AZ, 85018","(33.4945591, -112.0024748)"
109533,X4OQpv3PqiSlNVDLVinVPQ,"""Cartel""","""101 Avenue Fairmount Ouest""",Montréal,QC,H2T 2M4,45.5226202,-73.59581790000001,4.0,45,1,"101 Avenue Fairmount Ouest, Montréal, QC, H2T 2M4","(45.5226202, -73.59581790000001)"
109737,jIzygnVmajEXYmfsBNY_Gw,"""Most Wanted Taco Shop""","""9822 N 7th St, Ste 7""",Phoenix,AZ,85020,33.5759872,-112.0660125,4.5,577,1,"9822 N 7th St, Ste 7, Phoenix, AZ, 85020","(33.5759872, -112.0660125)"
110095,hkpP3kY_x_zVpVz8gQ0ErA,"""9091""","""670 E Flamingo Rd""",Las Vegas,NV,89119,36.1150658,-115.148722,4.0,65,1,"670 E Flamingo Rd, Las Vegas, NV, 89119","(36.1150658, -115.148722)"
110275,Tw1CgJ8MHax1orR3gBJl7g,"""Cabo Mexican Restaurant""","""4949 N Rancho Dr""",Las Vegas,NV,89130,36.2506504,-115.2454174,3.5,4,1,"4949 N Rancho Dr, Las Vegas, NV, 89130","(36.2506504, -115.2454174)"
110407,BhB_WwI0TUdacBefXxhGgA,"""Filibertos""","""6339 E Main St""",Mesa,AZ,85205,33.4152355,-111.6940665,3.5,21,1,"6339 E Main St, Mesa, AZ, 85205","(33.4152355, -111.6940665)"
110408,ClQhj49lBHLB45btvX4TWA,"""America Latina""","""745 N Highpoint Rd""",Madison,WI,53717,43.07606,-89.5175331,4.5,11,1,"745 N Highpoint Rd, Madison, WI, 53717","(43.07606, -89.5175331)"
110786,lveadz48Q0_ke_p80D2rhg,"""ISLA Mexican Kitchen & Tequila Bar""","""3300 Las Vegas Blvd S""",Las Vegas,NV,89136,36.1236037,-115.1708768,4.0,205,1,"3300 Las Vegas Blvd S, Las Vegas, NV, 89136","(36.1236037, -115.1708768)"
110796,9q0s7-EfafubLeLUJg_7BQ,"""Las Pupusas Restaurant""","""641 N Stephanie St""",Henderson,NV,89014,36.0667275,-115.0478155,4.0,78,1,"641 N Stephanie St, Henderson, NV, 89014","(36.0667275, -115.0478155)"
110818,hpqfvUCTTstmCFoUg7q_pw,"""Antojitos el Toril""","""515 Cottage Grove Rd""",Madison,WI,53774,43.08365329999999,-89.3177352,3.5,14,1,"515 Cottage Grove Rd, Madison, WI, 53774","(43.08365329999999, -89.3177352)"
110977,Cv6U-7HrrkKuh-_ec7EktQ,"""The Taco Spot""","""5590 Painted Mirage Rd, Ste 110""",Las Vegas,NV,89149,36.2626527,-115.2561145,3.0,22,1,"5590 Painted Mirage Rd, Ste 110, Las Vegas, NV, 89149","(36.2626527, -115.2561145)"
111141,YGaowC1J4GfkQYyYLYWnQQ,"""El Penasco Mexican Kitchen""","""19 E Broadway""",Tempe,AZ,85282,33.406516,-111.9395336,3.5,20,1,"19 E Broadway, Tempe, AZ, 85282","(33.406516, -111.9395336)"
111344,1DedueD53YsKcpqMWPIe9w,"""Cabo's Cantina and Grill""","""2411 Village Green Pl""",Champaign,IL,61822,40.0834433,-88.2973198,3.5,23,1,"2411 Village Green Pl, Champaign, IL, 61822","(40.0834433, -88.2973198)"
111503,vW1P-SytRsF20a3ka9mBtw,"""Los Arielitos Taco Shop""","""933 E University Dr, Ste 106""",Tempe,AZ,85281,33.4214557,-111.9247513,4.0,21,1,"933 E University Dr, Ste 106, Tempe, AZ, 85281","(33.4214557, -111.9247513)"
111676,kxUo6kQvQVgjIfpbi8hv9g,"""Texano's Carne Asada""","""1135 E Apache Blvd""",Tempe,AZ,85281,33.4144328,-111.9207398,4.0,11,1,"1135 E Apache Blvd, Tempe, AZ, 85281","(33.4144328, -111.9207398)"
111876,jV5m3azDlev20jU8iS7oAg,"""Mar Y Tierra""","""3000 Yorkmont Rd""",Charlotte,NC,28208,35.1908522,-80.9296904,4.0,17,1,"3000 Yorkmont Rd, Charlotte, NC, 28208","(35.1908522, -80.9296904)"
111901,jpBOoa3qNwsbVkdS2cdYSg,"""Señor Taco""","""20020 N 59th Ave, Ste 103""",Glendale,AZ,85308,33.6670967,-112.1872095,4.0,25,1,"20020 N 59th Ave, Ste 103, Glendale, AZ, 85308","(33.6670967, -112.1872095)"
112009,95HYvw-Mo6cUR3QN0SjQtA,"""Taco Time""","""Atrium on Bay, 595 Bay St""",Toronto,ON,M5G,43.6565962,-79.38269300000002,2.5,5,1,"Atrium on Bay, 595 Bay St, Toronto, ON, M5G","(43.6565962, -79.38269300000002)"
112173,x4rPP40pYR5yMqKA77AGkA,"""Carnitas Guanajuato""","""2531 N Sharon Amity Rd""",Charlotte,NC,28205,35.1941169,-80.7670866,4.0,5,1,"2531 N Sharon Amity Rd, Charlotte, NC, 28205","(35.1941169, -80.7670866)"
112674,kKDC53Ru4f0of1oF--4wbA,"""Currito - Burritos Without Borders""","""Northlake Mall, 6801 Northlake Mall Dr""",Charlotte,NC,28216,35.352657,-80.8511821,2.5,6,1,"Northlake Mall, 6801 Northlake Mall Dr, Charlotte, NC, 28216","(35.352657, -80.8511821)"
112720,spvjNOYeR7sFX6yTgP21og,"""Rancho Relaxo""","""300 College Street""",Toronto,ON,M5T 1R9,43.6579876,-79.4017315,3.0,65,1,"300 College Street, Toronto, ON, M5T 1R9","(43.6579876, -79.4017315)"
112794,seJ7Hlwr583gNGkT3amzIA,"""La Escondida""","""3030 N 68th St""",Scottsdale,AZ,85251,33.482672,-111.9350622,3.5,8,1,"3030 N 68th St, Scottsdale, AZ, 85251","(33.482672, -111.9350622)"
112937,-zRDLAmg2h9uKpNY0OYdVQ,"""Burrito Bandito""","""18631 N 19th Ave, Ste 100""",Phoenix,AZ,85027,33.6560582,-112.09834,3.0,21,1,"18631 N 19th Ave, Ste 100, Phoenix, AZ, 85027","(33.6560582, -112.09834)"
113011,lnv844c86Q-UMtBHxqDUEg,"""Red Tortilla Mexican Grill""","""955 W Craig Rd, Ste 100A""",North Las Vegas,NV,89032,36.2383245,-115.1550565,4.0,26,1,"955 W Craig Rd, Ste 100A, North Las Vegas, NV, 89032","(36.2383245, -115.1550565)"
113015,WVCSiyXjEORiWEet8asURA,"""Guedo's Cantina Grille""","""71 E Chandler Blvd""",Chandler,AZ,85225,33.3059541,-111.840482,3.5,111,1,"71 E Chandler Blvd, Chandler, AZ, 85225","(33.3059541, -111.840482)"
113255,yjz1lwMPbdCgBlms3aBHIA,"""El Metate Mexican Food""","""3150 N Alma School Rd""",Chandler,AZ,85224,33.3504745,-111.8603167,3.5,11,1,"3150 N Alma School Rd, Chandler, AZ, 85224","(33.3504745, -111.8603167)"
113302,FmZMn8-sjyTpOX7orjnt-g,"""La Tradicion Restaurant""","""1420 N 24th St""",Phoenix,AZ,85008,33.4647415,-112.030452,4.5,3,1,"1420 N 24th St, Phoenix, AZ, 85008","(33.4647415, -112.030452)"
113535,rElVzlHf_zxWeOCj8Vj_iw,"""Hernando's Hideaway""","""545 Yonge Street""",Toronto,ON,M4Y 1Y5,43.6643838,-79.38414639999999,2.0,30,1,"545 Yonge Street, Toronto, ON, M4Y 1Y5","(43.6643838, -79.38414639999999)"
113650,rntzNd_3Cnr_-hIhxZGXXg,"""Rock-n-Taco""","""4310 E McDowell Rd""",Phoenix,AZ,85008,33.4659056,-111.9893287,3.0,7,1,"4310 E McDowell Rd, Phoenix, AZ, 85008","(33.4659056, -111.9893287)"
113674,uCDVOidGLpD-Q7_y82nx2g,"""Mexitaco""","""828 Bloor Street W""",Toronto,ON,M6G 1M2,43.6625933,-79.42344299999999,3.5,66,1,"828 Bloor Street W, Toronto, ON, M6G 1M2","(43.6625933, -79.42344299999999)"
113905,N-EA6G39XHc1RqF-4jAABg,"""Mexican Amigos""","""865 York Mills Road""",Toronto,ON,M3B 1Y6,43.754093,-79.3495488,2.5,53,1,"865 York Mills Road, Toronto, ON, M3B 1Y6","(43.754093, -79.3495488)"
114053,U8ixm-xr4QLjyD5L38ooAA,"""Big Fat Burrito""","""529 Bloor St W""",Toronto,ON,M5S 1Y5,43.6652387,-79.4094163,3.0,27,1,"529 Bloor St W, Toronto, ON, M5S 1Y5","(43.6652387, -79.4094163)"
114321,P9srGF_edclaYfYZjy_kgg,"""Andale Fresh Food""","""2185 E Windmill Ln, Ste 200""",Las Vegas,NV,89123,36.0415682,-115.1215253,4.5,52,1,"2185 E Windmill Ln, Ste 200, Las Vegas, NV, 89123","(36.0415682, -115.1215253)"
114561,O6bQ22yfG5Q3BAL8pWuaSw,"""Tex Tubb's Taco Palace""","""2701 University Ave""",Madison,WI,53705,43.0731022,-89.43439520000001,3.0,28,1,"2701 University Ave, Madison, WI, 53705","(43.0731022, -89.43439520000001)"
114666,uXjc2pnnhHXL-gXYYP0nWg,"""Jose' Ole' Mexican Grill""","""6535 Robinson Ctr Dr""",Pittsburgh,PA,15205,40.4557353,-80.1619152,4.5,13,1,"6535 Robinson Ctr Dr, Pittsburgh, PA, 15205","(40.4557353, -80.1619152)"
114698,ipRx4LsC4nL2DcU5RI5dlg,"""Hecho en Mexico""","""4816 Rue Wellington""",Verdun,QC,H4G 1X5,45.4570835,-73.5673925,3.5,3,1,"4816 Rue Wellington, Verdun, QC, H4G 1X5","(45.4570835, -73.5673925)"
115005,yVQdrapW00dUE1_r-IC-Cw,"""El Diablo""","""Mercedesstr. 1""",Sindelfingen,BW,71063,48.7073462,9.001544599999999,3.5,18,1,"Mercedesstr. 1, Sindelfingen, BW, 71063","(48.7073462, 9.001544599999999)"
115015,feXaud0exONNXlUu1m9DZg,"""Sabroso Fresh Mexican Grill""","""401 E Bell Rd, Ste 16""",Phoenix,AZ,85022,33.6384345,-112.0675229,2.5,24,1,"401 E Bell Rd, Ste 16, Phoenix, AZ, 85022","(33.6384345, -112.0675229)"
115155,ueZc78i4FHSRnCRUqVyivQ,"""Chuy's Mesquite Broiler""","""12235 N Cave Creek Rd""",Phoenix,AZ,85022,33.5980928,-112.0370877,3.0,12,1,"12235 N Cave Creek Rd, Phoenix, AZ, 85022","(33.5980928, -112.0370877)"
115326,PD2MAlYYi9HCqPH7IBKwTg,"""La Bamba""","""606 S 6th St""",Champaign,IL,61820,40.1110418,-88.2301784,4.0,18,1,"606 S 6th St, Champaign, IL, 61820","(40.1110418, -88.2301784)"
115506,_DyxQ_qmz2EN6RvPIvEV6A,"""Magana's Tacos""","""797 E Ray Rd""",Gilbert,AZ,85296,33.3207012,-111.7742053,3.5,3,1,"797 E Ray Rd, Gilbert, AZ, 85296","(33.3207012, -111.7742053)"
